product_id,attribute_name,attribute_value,status,source_document_id,source_chunk_id,confidence,reviewed_at,reviewer,notes
P1904633,mounting_type,"DIN rail clip, surface mounting brackets",APPROVED,,,90.0,,,
P1904634,certifications,"BACnet MS/TP, EU BAC, CE, UL",APPROVED,,,95.0,,,
P1904634,communication_protocols,BACnet MS/TP,APPROVED,,,98.0,,,
P1904634,wired_interfaces,"MS/TP, Wallbus",APPROVED,,,90.0,,,
P1904634,ports,"USB, Wallbus",APPROVED,,,90.0,,,
P1904634,network_capabilities,BACnet MS/TP network,APPROVED,,,92.0,,,
P1904634,voltage_rating,"230VAC, 24VAC",APPROVED,,,95.0,,,
P1904634,dimensions,"170mm x 152mm x 45mm, 205mm x 189mm x 63mm",APPROVED,,,95.0,,,
P1904634,mounting_type,"DIN rail clip, surface mounting brackets",APPROVED,,,90.0,,,
EP6-018,certifications,CE,APPROVED,,,95.0,,,
EP6-018,voltage_rating,AC 220 ~ 240V,APPROVED,,,98.0,,,
EP6-018,current_rating,6A,APPROVED,,,98.0,,,
EP6-018,power_supply,AC 220 ~ 240V / 50Hz,APPROVED,,,95.0,,,
EP6-018,frequency,50Hz,APPROVED,,,98.0,,,
EP6-018,ingress_protection,IP20,APPROVED,,,95.0,,,
EP6-018,dimensions,86mm x 86mm x 54.5mm,APPROVED,,,95.0,,,
EP6-018,weight,105g,APPROVED,,,95.0,,,
EP6-018,material,Flame retardant PC,APPROVED,,,95.0,,,
EP6-018,finish,White,APPROVED,,,95.0,,,
EP6-018,mounting_type,Flush mount,APPROVED,,,90.0,,,
0,certifications,CE,APPROVED,,,95.0,,,
0,voltage_rating,AC 220 ~ 240V,APPROVED,,,98.0,,,
0,current_rating,6A,APPROVED,,,98.0,,,
0,power_supply,AC 220 ~ 240V / 50Hz,APPROVED,,,95.0,,,
0,frequency,50Hz,APPROVED,,,98.0,,,
0,ingress_protection,IP20,APPROVED,,,95.0,,,
0,dimensions,86mm x 86mm x 54.5mm,APPROVED,,,95.0,,,
0,weight,105g,APPROVED,,,95.0,,,
0,material,Flame retardant PC,APPROVED,,,95.0,,,
0,finish,White,APPROVED,,,95.0,,,
0,mounting_type,Flush mount,APPROVED,,,90.0,,,
EP6-061,certifications,CE,APPROVED,,,95.0,,,
EP6-061,voltage_rating,AC 220 ~ 240V,APPROVED,,,98.0,,,
EP6-061,current_rating,6A,APPROVED,,,98.0,,,
EP6-061,power_supply,AC 220 ~ 240V / 50Hz,APPROVED,,,95.0,,,
EP6-061,frequency,50Hz,APPROVED,,,98.0,,,
EP6-061,ingress_protection,IP20,APPROVED,,,95.0,,,
EP6-061,dimensions,86mm x 86mm x 54.5mm,APPROVED,,,95.0,,,
EP6-061,weight,105g,APPROVED,,,95.0,,,
EP6-061,material,Flame retardant PC,APPROVED,,,95.0,,,
EP6-061,finish,White,APPROVED,,,95.0,,,
EP6-061,mounting_type,Flush mount,APPROVED,,,90.0,,,
P1906665,voltage_rating,24 Vac/dc,APPROVED,,,90.0,,,
P1906665,power_supply,24 Vac/dc,APPROVED,,,90.0,,,
P1906665,operating_temperature,0 to +40 °C (32 to +104 °F),APPROVED,,,92.0,,,
P1906665,humidity_range,0 to 95 %RH,APPROVED,,,90.0,,,
P1906665,dimensions,86mm x 26mm,APPROVED,,,90.0,,,
P1906665,housing,front panel and backplate,APPROVED,,,80.0,,,
P1906665,mounting_type,surface mounted,APPROVED,,,70.0,,,
P1906665,enclosure_type,back box or standard recessed wall box,APPROVED,,,80.0,,,
P1921653,certifications,"DIN EN60751, IEC 751",APPROVED,,,90.0,,,
P1921653,wired_interfaces,1 part screw terminals,APPROVED,,,80.0,,,
P1921653,voltage_rating,24 Vdc,APPROVED,,,95.0,,,
P1921653,current_rating,4 to 20 mA,APPROVED,,,95.0,,,
P1921653,power_supply,24 Vdc,APPROVED,,,95.0,,,
P1921653,operating_temperature,-10 °C to +40 °C,APPROVED,,,95.0,,,
P1921653,storage_temperature,-10 °C to +50 °C,APPROVED,,,90.0,,,
P1921653,dimensions,86mm x 86mm x 26mm,APPROVED,,,95.0,,,
P1921653,material,Flame retardant (V0) ABS,APPROVED,,,90.0,,,
P1921653,housing,Low profile enclosure,APPROVED,,,80.0,,,
P1921653,mounting_type,Wall mount,APPROVED,,,80.0,,,
P1921653,enclosure_type,Enclosure,APPROVED,,,50.0,,,
P1911613,CERTIFICATIONS,"UL, CSA, CE",APPROVED,,,95.0,,,
P1911613,CONNECTIVITY,"{'communication_protocols': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'wired_interfaces': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'ports': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'network_capabilities': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'data_rate': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'bus_type': {'value': None, 'confidence': 0, 'source_excerpt': None}}",APPROVED,,,,,,
P1911613,ELECTRICAL,"{'voltage_rating': {'value': '24 Vac', 'confidence': 98, 'source_excerpt': 'Power Input: 24 Vac ±20%, 50/60Hz.'}, 'current_rating': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'power_consumption': {'value': 'See Table 2', 'confidence': 80, 'source_excerpt': 'Power Consumption: See Table 2.'}, 'power_supply': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'frequency': {'value': '50/60Hz', 'confidence': 98, 'source_excerpt': 'Power Input: 24 Vac ±20%, 50/60Hz.'}}",APPROVED,,,,,,
P1911613,ENVIRONMENTAL,"{'operating_temperature': {'value': '-18°C to 50°C', 'confidence': 95, 'source_excerpt': 'Ambient: 20° F to 125° F (-18° C to 50° C).'}, 'storage_temperature': {'value': '-29°C to 54°C', 'confidence': 95, 'source_excerpt': 'Shipping and Storage: -20° F to 130° F (-29° C to 54° C).'}, 'humidity_range': {'value': '5% to 95% RH', 'confidence': 95, 'source_excerpt': 'Humidity Ratings: 5% to 95% RH noncondensing.'}, 'ingress_protection': {'value': 'NEMA1, IP54', 'confidence': 90, 'source_excerpt': 'Environmental Protection Ratings: NEMA1. ML6161E, ML6174E, ML7161E, ML7174E only: IP54.'}, 'shock_resistance': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'vibration_resistance': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'altitude_rating': {'value': None, 'confidence': 0, 'source_excerpt': None}}",APPROVED,,,,,,
P1911613,PHYSICAL,"{'dimensions': {'value': 'See Figures 1, 1A, and 1B', 'confidence': 80, 'source_excerpt': 'Dimensions: See Figures 1, 1A, and 1B.'}, 'weight': {'value': '1.3 lb', 'confidence': 95, 'source_excerpt': 'Device Weight: 1.3 lb (0.58 kg).'}, 'material': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'housing': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'finish': {'value': None, 'confidence': 0, 'source_excerpt': None}, 'mounting_type': {'value': 'Direct mount', 'confidence': 90, 'source_excerpt': 'Mounts directly on 3/8in. to 1/2in. (10 to 13mm) round or square shaft.'}, 'enclosure_type': {'value': None, 'confidence': 0, 'source_excerpt': None}}",APPROVED,,,,,,
P1911842,certifications,UL,APPROVED,,,90.0,,,
P1911842,voltage_rating,24 Vac,APPROVED,,,95.0,,,
P1911842,power_consumption,"2.3W, 0.1A, 2.4 VA",APPROVED,,,95.0,,,
P1911842,operating_temperature,20° to 125°F (-18° to 50°C),APPROVED,,,95.0,,,
P1911842,storage_temperature,-40° to 150°F (-40° to 66°C),APPROVED,,,95.0,,,
P1911842,humidity_range,5% to 95% RH noncondensing,APPROVED,,,95.0,,,
P1911842,torque_rating,70 lb-in.,APPROVED,,,95.0,,,
P1911842,frequency,50/60Hz,APPROVED,,,95.0,,,
P1911750,certifications,"CE, UL",APPROVED,,,90.0,,,
P1911750,wired_interfaces,"M20, M18",APPROVED,,,80.0,,,
P1911750,voltage_rating,24 Vac,APPROVED,,,95.0,,,
P1911750,power_consumption,"5 VA, 7 VA, 12 VA",APPROVED,,,90.0,,,
P1911750,operating_temperature,-10...+50 °C,APPROVED,,,95.0,,,
P1911750,storage_temperature,-40...+70 °C,APPROVED,,,95.0,,,
P1911750,humidity_range,5...95% h. r.,APPROVED,,,90.0,,,
P1911750,ingress_protection,IP54,APPROVED,,,95.0,,,
P1911750,weight,"1.3 kg, 2.4 kg",APPROVED,,,90.0,,,
P1911750,material,"ABS-FR, fibre de verre renforcée de matière plastique, aluminium",APPROVED,,,80.0,,,
P1912041,operating_temperature,2 to 120 °C,APPROVED,,,92.0,,,
P1912041,dimensions,See Fig. 1 on page 3,APPROVED,,,90.0,,,
P1912041,material,Brass,APPROVED,,,95.0,,,
P1912041,housing,Brass,APPROVED,,,95.0,,,
P1912041,mounting_type,Internal threaded end connections,APPROVED,,,90.0,,,
P1921819,communication_protocols,"S-Bus, Modbus, EnOcean",APPROVED,,,90.0,,,
P1921819,wired_interfaces,"RS-485, USB",APPROVED,,,90.0,,,
P1921819,bus_type,RS-485,APPROVED,,,90.0,,,
P00500100,certifications,BACnet Standard 135 protocol version 1.15,APPROVED,,,95.0,,,
P00500100,communication_protocols,"BACnet MS/TP, BACnet IP, Modbus RTU, M-Bus, Panel Bus",APPROVED,,,90.0,,,
P00500100,wired_interfaces,"RS485, Ethernet, RJ11, USB Type-C",APPROVED,,,90.0,,,
P00500100,ports,"Multiple Ethernet ports, RS485 ports, HMI port, USB Type-C",APPROVED,,,80.0,,,
P00500100,network_capabilities,"Supports DHCP, Peer-to-Peer communication, Daisy chain connection",APPROVED,,,85.0,,,
P00500100,bus_type,"BACnet, Modbus, M-Bus, Panel Bus",APPROVED,,,80.0,,,
P00500100,frequency,1.2 GHz,APPROVED,,,95.0,,,
P00500100,dimensions,5.51in x 5.69in x 4.7in (140mm x 144.52mm x 119.4mm),APPROVED,,,95.0,,,
P00500100,mounting_type,DIN rail or wall mounted,APPROVED,,,90.0,,,
IO16UIODI,certifications,"EN ISO 164-84-2:2004, DIN19/DIN43880",APPROVED,,,90.0,,,
IO16UIODI,communication_protocols,"Panel Bus, Modbus, BACnet MS/TP",APPROVED,,,80.0,,,
IO16UIODI,voltage_rating,24 Vdc,APPROVED,,,70.0,,,
IO16UIODI,ports,RS485,APPROVED,,,70.0,,,
IO16UIODI,network_capabilities,Touchflake connections,APPROVED,,,70.0,,,
IO16UIODI,bus_type,Panel Bus,APPROVED,,,80.0,,,
IO16UIODI,mounting_type,DIN rail,APPROVED,,,80.0,,,
P1923525,communication_protocols,Sylk,APPROVED,,,95.0,,,
P1923525,wired_interfaces,2 wires,APPROVED,,,95.0,,,
P1923525,bus_type,"two-wire, polarity-insensitive",APPROVED,,,95.0,,,
P1923525,weight,"27 lb-in, 44 lb-in, 88 lb-in, 175 lb-in",APPROVED,,,70.0,,,
P1923531,communication_protocols,Sylk,APPROVED,,,95.0,,,
P1923531,wired_interfaces,2 wires,APPROVED,,,95.0,,,
P1923531,bus_type,"two-wire, polarity-insensitive",APPROVED,,,95.0,,,
P1923531,weight,"27 lb-in, 44 lb-in, 88 lb-in, 175 lb-in",APPROVED,,,70.0,,,
P1923532,communication_protocols,Sylk,APPROVED,,,95.0,,,
P1923532,wired_interfaces,2 wires,APPROVED,,,95.0,,,
P1923532,bus_type,"two-wire, polarity-insensitive",APPROVED,,,95.0,,,
P1923532,weight,"27 lb-in, 44 lb-in, 88 lb-in, 175 lb-in",APPROVED,,,70.0,,,
P1904733,communication_protocols,Sylk,APPROVED,,,95.0,,,
P1904733,wired_interfaces,2 wires,APPROVED,,,95.0,,,
P1904733,bus_type,"two-wire, polarity-insensitive",APPROVED,,,95.0,,,
P1904733,weight,"27 lb-in, 44 lb-in, 88 lb-in, 175 lb-in",APPROVED,,,70.0,,,
P1921322,communication_protocols,Sylk,APPROVED,,,95.0,,,
P1921322,wired_interfaces,2 wires,APPROVED,,,95.0,,,
P1921322,bus_type,"two-wire, polarity-insensitive",APPROVED,,,95.0,,,
P1921322,weight,"27 lb-in, 44 lb-in, 88 lb-in, 175 lb-in",APPROVED,,,70.0,,,
P1911770,certifications,"UL, CE",APPROVED,,,95.0,,,
P1911770,communication_protocols,Bus Sylk,APPROVED,,,90.0,,,
P1911770,voltage_rating,"24V AC/DC, 100-250V AC",APPROVED,,,92.0,,,
P1911770,operating_temperature,-40 to 65 °C,APPROVED,,,95.0,,,
P1911770,storage_temperature,-40 to 65 °C,APPROVED,,,95.0,,,
P1911770,humidity_range,5 to 95 % RH,APPROVED,,,95.0,,,
P1911770,ingress_protection,IP54,APPROVED,,,95.0,,,
P1911770,dimensions,varies by model,APPROVED,,,80.0,,,
P1911770,weight,1.60 kg,APPROVED,,,95.0,,,
P1911770,mounting_type,Adaptateur d'arbre à centrage automatique,APPROVED,,,90.0,,,
P1911770,enclosure_type,NEMA 2,APPROVED,,,90.0,,,
P1911770,frequency,50/60 Hz,APPROVED,,,90.0,,,
P1911770,bus_type,Bus Sylk,APPROVED,,,90.0,,,
P1911770,wired_interfaces,"Conducteurs de câblage d'excitation 18 AWG (0,5mm) à 14 AWG (1,5mm)",APPROVED,,,90.0,,,
P1911770,industry_certifications,"UL, CE",APPROVED,,,95.0,,,
P1911770,safety_certifications,"UL, CE",APPROVED,,,95.0,,,
P1911770,standards_compliance,"CEI 60730-1, UL1097",APPROVED,,,95.0,,,
P1911770,regulatory_approvals,"CE, C-Tick",APPROVED,,,90.0,,,
P1911853,communication_protocols,"Mod/Floating, Analog (2-10Vdc), Universal (2-10Vdc, floating, 2-position)",APPROVED,,,90.0,,,
P1911853,voltage_rating,24Vac / 24Vdc,APPROVED,,,95.0,,,
P1911853,power_consumption,Low energy consumption,APPROVED,,,70.0,,,
P1911853,operating_temperature,-40° to 150°F (-40° to 65°C),APPROVED,,,95.0,,,
P1911853,humidity_range,5% to 95% R.H. non-condensing,APPROVED,,,90.0,,,
P1911853,torque,27 lb-in (3 Nm),APPROVED,,,95.0,,,
P1911746,certifications,"CE, UL",APPROVED,,,90.0,,,
P1911746,wired_interfaces,"M20, M18",APPROVED,,,80.0,,,
P1911746,voltage_rating,24 Vac,APPROVED,,,95.0,,,
P1911746,power_consumption,"5 VA, 7 VA, 12 VA",APPROVED,,,90.0,,,
P1911746,operating_temperature,-10...+50 °C,APPROVED,,,95.0,,,
P1911746,storage_temperature,-40...+70 °C,APPROVED,,,95.0,,,
P1911746,humidity_range,5...95% h. r.,APPROVED,,,90.0,,,
P1911746,ingress_protection,IP54,APPROVED,,,95.0,,,
P1911746,weight,"1.3 kg, 2.4 kg",APPROVED,,,90.0,,,
P1911746,material,"ABS-FR, fibre de verre renforcée de matière plastique, aluminium",APPROVED,,,80.0,,,
RBM,communication_protocols,LoRaWAN,APPROVED,,,80.0,,,
RBM,network_capabilities,Wi-Fi,APPROVED,,,80.0,,,
P1911807,voltage_rating,24 Vac,APPROVED,,,95.0,,,
P1911807,ingress_protection,NEMA 3,APPROVED,,,90.0,,,
P1911807,material,Die-cast aluminum,APPROVED,,,95.0,,,
P1911807,housing,Die-cast aluminum,APPROVED,,,95.0,,,
P1911824,certifications,"Underwriters Laboratories Inc. Listed, Canadian Standards Association Certified",APPROVED,,,95.0,,,
P1911824,voltage_rating,"24, 120, 208, 240",APPROVED,,,90.0,,,
P1911824,current_rating,"1.0, 0.28, 0.16, 0.14",APPROVED,,,90.0,,,
P1911824,power_consumption,"23, 28",APPROVED,,,90.0,,,
P1911824,operating_temperature,-40°F to 150°F,APPROVED,,,90.0,,,
P1911824,dimensions,See Fig. 1,APPROVED,,,80.0,,,
P1911824,material,Die-cast aluminum,APPROVED,,,90.0,,,
P1911824,torque,60 lb-in.,APPROVED,,,90.0,,,
20240904E,voltage_rating,24 Vac,APPROVED,,,95.0,,,
20240904E,power_consumption,"0.7 VA, 1.4 VA, 10 VA, 5 VA",APPROVED,,,90.0,,,
20240904E,frequency,50/60Hz,APPROVED,,,95.0,,,
20240904E,operating_temperature,32° to 122°F (0° to 50°C),APPROVED,,,95.0,,,
20240904E,storage_temperature,-40° to 158°F (-40° to 70°C),APPROVED,,,95.0,,,
20240904E,humidity_range,5 to 95% RH (noncondensing),APPROVED,,,95.0,,,
20240904E,dimensions,"See Fig. 1, Fig. 2, Fig. 3",APPROVED,,,80.0,,,
20240904E,weight,40.5 LB (180N),APPROVED,,,95.0,,,
20240904E,housing,Low-maintenance plastic housing,APPROVED,,,90.0,,,
20240904E,mounting_type,Actuator screws onto valve body,APPROVED,,,95.0,,,
P1912067,certifications,UL,APPROVED,,,90.0,,,
P1912067,wired_interfaces,cable,APPROVED,,,70.0,,,
P1912067,voltage_rating,24 Vac,APPROVED,,,95.0,,,
P1912067,power_consumption,"0.7 VA, 1.4 VA",APPROVED,,,90.0,,,
P1912067,power_supply,24 Vac,APPROVED,,,95.0,,,
P1912067,frequency,50/60Hz,APPROVED,,,95.0,,,
P1912067,operating_temperature,32° to 122°F (0° to 50°C),APPROVED,,,95.0,,,
P1912067,storage_temperature,-40° to 158°F (-40° to 70°C),APPROVED,,,95.0,,,
P1912067,humidity_range,5 to 95% RH (noncondensing),APPROVED,,,95.0,,,
P1912067,dimensions,"See Fig. 1, Fig. 2",APPROVED,,,70.0,,,
P1912067,weight,"5 oz (0.15 kg), 5.6 oz (0.16 kg)",APPROVED,,,90.0,,,
P1912067,material,"Brass, Stainless steel",APPROVED,,,80.0,,,
P1912067,housing,plastic,APPROVED,,,70.0,,,
P1912067,mounting_type,screws onto valve body,APPROVED,,,80.0,,,
E0004167,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
E0004167,wired_interfaces,RS485,APPROVED,,,90.0,,,
E0004167,bus_type,RS485,APPROVED,,,90.0,,,
E0004167,power_supply,+24V,APPROVED,,,80.0,,,
E0004168,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
E0004168,wired_interfaces,RS485,APPROVED,,,90.0,,,
E0004168,bus_type,RS485,APPROVED,,,90.0,,,
E0004168,power_supply,+24V,APPROVED,,,80.0,,,
P1919718,communication_protocols,Modbus RTU,APPROVED,,,90.0,,,
P1919718,wired_interfaces,RS485,APPROVED,,,90.0,,,
P1919718,bus_type,RS485,APPROVED,,,90.0,,,
P1919718,power_supply,+24V,APPROVED,,,80.0,,,
P1924074,certifications,"CE, Low Voltage Directive 73/23/EEC",APPROVED,,,95.0,,,
P1924074,wired_interfaces,"5-wire mode, 3-wire mode",APPROVED,,,80.0,,,
P1924074,voltage_rating,"24 Vac, 28 Vdc",APPROVED,,,95.0,,,
P1924074,current_rating,"25 mA, 500 mA",APPROVED,,,80.0,,,
P1924074,power_consumption,"6 VA (Running), 12 VA (Valve seating)",APPROVED,,,95.0,,,
P1924074,power_supply,24 Vac or 28 Vdc,APPROVED,,,95.0,,,
P1924074,frequency,50/60Hz,APPROVED,,,90.0,,,
P1924074,operating_temperature,32° to 130° F (0° to 54° C),APPROVED,,,95.0,,,
P1924074,storage_temperature,-40° to 150° F (-40° to +65° C),APPROVED,,,95.0,,,
P1924074,humidity_range,15% to 95% up to 104° F (40° C),APPROVED,,,90.0,,,
P1924074,ingress_protection,NEMA-3R/IP54,APPROVED,,,90.0,,,
P1924074,weight,2.2 lb (1 kg),APPROVED,,,95.0,,,
P1924074,enclosure_type,NEMA 3R,APPROVED,,,90.0,,,
P1921587,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1921587,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1921587,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1921587,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1921587,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1921587,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1921587,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1921587,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1921587,frequency,50/60Hz,APPROVED,,,95.0,,,
P1921587,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1912648,communication_protocols,"BACnet, C-Bus, Modbus IP, LON IP, MBUS, KNX IP, OPC, SNMP",APPROVED,,,95.0,,,
P1912648,wired_interfaces,Ethernet,APPROVED,,,70.0,,,
P1912648,network_capabilities,"Internet, Intranet",APPROVED,,,80.0,,,
P1920532,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1920532,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1920532,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1920532,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1920532,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1920532,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1920532,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1920532,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1920532,frequency,50/60Hz,APPROVED,,,95.0,,,
P1920532,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1921581,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1921581,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1921581,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1921581,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1921581,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1921581,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1921581,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1921581,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1921581,frequency,50/60Hz,APPROVED,,,95.0,,,
P1921581,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1921583,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1921583,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1921583,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1921583,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1921583,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1921583,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1921583,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1921583,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1921583,frequency,50/60Hz,APPROVED,,,95.0,,,
P1921583,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1914865,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1914865,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1914865,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1914865,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1914865,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1914865,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1914865,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1914865,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1914865,frequency,50/60Hz,APPROVED,,,95.0,,,
P1914865,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1912642,communication_protocols,"LONWORKS, M-Bus, BACnet",APPROVED,,,80.0,,,
P1912642,network_capabilities,100% web-enabled,APPROVED,,,90.0,,,
P1912642,bus_type,"LONWORKS, M-Bus",APPROVED,,,80.0,,,
E0004142,communication_protocols,"LONWORKS, M-Bus, BACnet",APPROVED,,,80.0,,,
E0004142,network_capabilities,100% web-enabled,APPROVED,,,90.0,,,
E0004142,bus_type,"LONWORKS, M-Bus",APPROVED,,,80.0,,,
P1921582,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1921582,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1921582,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1921582,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1921582,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1921582,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1921582,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1921582,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1921582,frequency,50/60Hz,APPROVED,,,95.0,,,
P1921582,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1915194,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1915194,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1915194,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1915194,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1915194,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1915194,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1915194,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1915194,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1915194,frequency,50/60Hz,APPROVED,,,95.0,,,
P1915194,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
P1912646,communication_protocols,"Wi-Fi (IEEE802.11a/b/g/n), RS-485, Ethernet (10/100 MB)",APPROVED,,,95.0,,,
P1912646,wired_interfaces,"RS-485, Ethernet",APPROVED,,,95.0,,,
P1912646,ports,"USB type A, 2 x RS-485, 2 x Ethernet",APPROVED,,,95.0,,,
P1912646,network_capabilities,"Wi-Fi, Ethernet",APPROVED,,,95.0,,,
P1912646,bus_type,"RS-485, Panel Bus",APPROVED,,,90.0,,,
P1912646,voltage_rating,24 VAC/DC,APPROVED,,,95.0,,,
P1912646,power_consumption,"18 VA (without Expansion Modules), 20 VA (fully loaded)",APPROVED,,,95.0,,,
P1912646,power_supply,24 VAC (24 VA) / 24 VDC (1A),APPROVED,,,95.0,,,
P1912646,frequency,50/60Hz,APPROVED,,,95.0,,,
P1912646,mounting_type,panel or DIN rail,APPROVED,,,90.0,,,
TC500,certifications,UL,APPROVED,,,90.0,,,
TC500,communication_protocols,"Wi-Fi, Bluetooth, BACnet I/P, BACnet MS/TP, Sylk",APPROVED,,,95.0,,,
TC500,wired_interfaces,"UI x 2, DO (G, Y1,Y2,Y3,W1,W2,W3), DO (AUX)",APPROVED,,,90.0,,,
TC500,voltage_rating,24VAC,APPROVED,,,95.0,,,
TC500,current_rating,1A,APPROVED,,,90.0,,,
TC500,power_consumption,8.5VA,APPROVED,,,90.0,,,
TC500,operating_temperature,32 to 122 °F (0 to 50°C),APPROVED,,,95.0,,,
TC500,storage_temperature,-40 to 150 °F(-40 to 65.5°C),APPROVED,,,95.0,,,
TC500,humidity_range,10 to 90%,APPROVED,,,90.0,,,
DECO,certifications,UL,APPROVED,,,90.0,,,
